event_id,date,theater,event_type,title_zh,title_en,summary_zh,summary_en,source_side,source_ua,source_ru,source_third,url_ua,url_ru,url_third,reliability,confidence,disagreement_flag,disagreement_note_zh,forecast_related,tags,editor,updated_at,schema_version
2026-08-08-1347,2026-08-08,south-kherson,external,Soniachne: external event,Soniachne: external event,VIINA 事件（2026-08-08）：地点 Soniachne，主类型 external，信源 unian,VIINA 事件（2026-08-08）：地点 Soniachne，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian,pipeline,2026-08-12,v1
2026-08-09-1348,2026-08-09,black-sea,frontline,Odessa: frontline event,Odessa: frontline event,VIINA 事件（2026-08-09）：地点 Odessa，主类型 frontline，信源 liga,VIINA 事件（2026-08-09）：地点 Odessa，主类型 frontline，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:liga;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1349,2026-08-09,political,civilian,Danylivka: civilian event,Danylivka: civilian event,VIINA 事件（2026-08-09）：地点 Danylivka，主类型 civilian，信源 liga,VIINA 事件（2026-08-09）：地点 Danylivka，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1350,2026-08-09,political,troops,Posich: troops event,Posich: troops event,VIINA 事件（2026-08-09）：地点 Posich，主类型 troops，信源 liga,VIINA 事件（2026-08-09）：地点 Posich，主类型 troops，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:troops;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1351,2026-08-09,black-sea,civilian,Odessa: civilian event,Odessa: civilian event,"VIINA 事件（2026-08-09）：地点 Odessa，主类型 civilian，信源 liga, nv","VIINA 事件（2026-08-09）：地点 Odessa，主类型 civilian，信源 liga, nv",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;media:liga, nv;viina_t:civilian;viina_t:civilian;viina_t:frontline",pipeline,2026-08-12,v1
2026-08-09-1352,2026-08-09,north-kharkiv,civilian,Kharkiv: civilian event,Kharkiv: civilian event,VIINA 事件（2026-08-09）：地点 Kharkiv，主类型 civilian，信源 liga,VIINA 事件（2026-08-09）：地点 Kharkiv，主类型 civilian，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:liga;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1353,2026-08-09,homeland-ua,frontline,Kyiv: frontline event,Kyiv: frontline event,VIINA 事件（2026-08-09）：地点 Kyiv，主类型 frontline，信源 liga,VIINA 事件（2026-08-09）：地点 Kyiv，主类型 frontline，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1354,2026-08-09,political,civilian,Helendzhyk: civilian event,Helendzhyk: civilian event,"VIINA 事件（2026-08-09）：地点 Helendzhyk，主类型 civilian，信源 nv, unian","VIINA 事件（2026-08-09）：地点 Helendzhyk，主类型 civilian，信源 nv, unian",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;actor:ua;media:nv, unian;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline;viina_t:frontline",pipeline,2026-08-12,v1
2026-08-09-1355,2026-08-09,black-sea,civilian,Bilka: civilian event,Bilka: civilian event,"VIINA 事件（2026-08-09）：地点 Bilka，主类型 civilian，信源 nv, pravdaua","VIINA 事件（2026-08-09）：地点 Bilka，主类型 civilian，信源 nv, pravdaua",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;actor:ua;media:nv, pravdaua;viina_t:civilian;viina_t:frontline",pipeline,2026-08-12,v1
2026-08-09-1356,2026-08-09,black-sea,civilian,Maiaky: civilian event,Maiaky: civilian event,VIINA 事件（2026-08-09）：地点 Maiaky，主类型 civilian，信源 nv,VIINA 事件（2026-08-09）：地点 Maiaky，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1357,2026-08-09,political,civilian,Posich: civilian event,Posich: civilian event,VIINA 事件（2026-08-09）：地点 Posich，主类型 civilian，信源 nv,VIINA 事件（2026-08-09）：地点 Posich，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1358,2026-08-09,political,civilian,Zhytomyr: civilian event,Zhytomyr: civilian event,VIINA 事件（2026-08-09）：地点 Zhytomyr，主类型 civilian，信源 nv,VIINA 事件（2026-08-09）：地点 Zhytomyr，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1359,2026-08-09,homeland-ua,external,Podil: external event,Podil: external event,VIINA 事件（2026-08-09）：地点 Podil，主类型 external，信源 nv,VIINA 事件（2026-08-09）：地点 Podil，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv,pipeline,2026-08-12,v1
2026-08-09-1360,2026-08-09,political,civilian,Zaporizhzhya: civilian event,Zaporizhzhya: civilian event,"VIINA 事件（2026-08-09）：地点 Zaporizhzhya，主类型 civilian，信源 nv, pravdaua","VIINA 事件（2026-08-09）：地点 Zaporizhzhya，主类型 civilian，信源 nv, pravdaua",third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,"viina;actor:ru;media:nv, pravdaua;viina_t:civilian;viina_t:troops;viina_t:frontline",pipeline,2026-08-12,v1
2026-08-09-1361,2026-08-09,east-donetsk,frontline,Ruttschenkowo: frontline event,Ruttschenkowo: frontline event,VIINA 事件（2026-08-09）：地点 Ruttschenkowo，主类型 frontline，信源 nv,VIINA 事件（2026-08-09）：地点 Ruttschenkowo，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1362,2026-08-09,political,external,Kryvorizhzhya: external event,Kryvorizhzhya: external event,VIINA 事件（2026-08-09）：地点 Kryvorizhzhya，主类型 external，信源 nv,VIINA 事件（2026-08-09）：地点 Kryvorizhzhya，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:nv,pipeline,2026-08-12,v1
2026-08-09-1363,2026-08-09,east-donetsk,frontline,Pokrovsk: frontline event,Pokrovsk: frontline event,VIINA 事件（2026-08-09）：地点 Pokrovsk，主类型 frontline，信源 nv,VIINA 事件（2026-08-09）：地点 Pokrovsk，主类型 frontline，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1364,2026-08-09,homeland-ua,civilian,Deremezna: civilian event,Deremezna: civilian event,VIINA 事件（2026-08-09）：地点 Deremezna，主类型 civilian，信源 nv,VIINA 事件（2026-08-09）：地点 Deremezna，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv;viina_t:civilian;viina_t:civilian,pipeline,2026-08-12,v1
2026-08-09-1365,2026-08-09,east-donetsk,external,Mariupol: external event,Mariupol: external event,VIINA 事件（2026-08-09）：地点 Mariupol，主类型 external，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Mariupol，主类型 external，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;actor:civ;media:pravdaua,pipeline,2026-08-12,v1
2026-08-09-1366,2026-08-09,black-sea,civilian,Reni: civilian event,Reni: civilian event,VIINA 事件（2026-08-09）：地点 Reni，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Reni，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1367,2026-08-09,black-sea,frontline,Bilka: frontline event,Bilka: frontline event,VIINA 事件（2026-08-09）：地点 Bilka，主类型 frontline，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Bilka，主类型 frontline，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1368,2026-08-09,south-kherson,frontline,Chorna Dolyna: frontline event,Chorna Dolyna: frontline event,VIINA 事件（2026-08-09）：地点 Chorna Dolyna，主类型 frontline，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Chorna Dolyna，主类型 frontline，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:pravdaua;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1369,2026-08-09,political,civilian,Dnipro: civilian event,Dnipro: civilian event,VIINA 事件（2026-08-09）：地点 Dnipro，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Dnipro，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1370,2026-08-09,political,civilian,Nikopol: civilian event,Nikopol: civilian event,VIINA 事件（2026-08-09）：地点 Nikopol，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Nikopol，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1371,2026-08-09,east-donetsk,frontline,Lyman: frontline event,Lyman: frontline event,VIINA 事件（2026-08-09）：地点 Lyman，主类型 frontline，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Lyman，主类型 frontline，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:pravdaua;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1372,2026-08-09,homeland-ua,external,Kyiv: external event,Kyiv: external event,VIINA 事件（2026-08-09）：地点 Kyiv，主类型 external，信源 unian,VIINA 事件（2026-08-09）：地点 Kyiv，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:civ;media:unian,pipeline,2026-08-12,v1
2026-08-09-1373,2026-08-09,homeland-ua,civilian,Kyiv: civilian event,Kyiv: civilian event,VIINA 事件（2026-08-09）：地点 Kyiv，主类型 civilian，信源 unian,VIINA 事件（2026-08-09）：地点 Kyiv，主类型 civilian，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:unian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1374,2026-08-09,east-luhansk,external,Novyi: external event,Novyi: external event,VIINA 事件（2026-08-09）：地点 Novyi，主类型 external，信源 unian,VIINA 事件（2026-08-09）：地点 Novyi，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian,pipeline,2026-08-12,v1
2026-08-09-1375,2026-08-09,east-donetsk,external,Novgorodskoye: external event,Novgorodskoye: external event,VIINA 事件（2026-08-09）：地点 Novgorodskoye，主类型 external，信源 unian,VIINA 事件（2026-08-09）：地点 Novgorodskoye，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian,pipeline,2026-08-12,v1
2026-08-09-1376,2026-08-09,political,external,Karpaty: external event,Karpaty: external event,VIINA 事件（2026-08-09）：地点 Karpaty，主类型 external，信源 unian,VIINA 事件（2026-08-09）：地点 Karpaty，主类型 external，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:unian,pipeline,2026-08-12,v1
2026-08-09-1377,2026-08-09,political,external,Pustomyty: external event,Pustomyty: external event,VIINA 事件（2026-08-09）：地点 Pustomyty，主类型 external，信源 liga,VIINA 事件（2026-08-09）：地点 Pustomyty，主类型 external，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:liga,pipeline,2026-08-12,v1
2026-08-09-1378,2026-08-09,political,external,Volovytsia: external event,Volovytsia: external event,VIINA 事件（2026-08-09）：地点 Volovytsia，主类型 external，信源 nv,VIINA 事件（2026-08-09）：地点 Volovytsia，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;media:nv,pipeline,2026-08-12,v1
2026-08-09-1379,2026-08-09,political,civilian,n/a: civilian event,n/a: civilian event,VIINA 事件（2026-08-09）：地点 n/a，主类型 civilian，信源 nv,VIINA 事件（2026-08-09）：地点 n/a，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1380,2026-08-09,north-kharkiv,civilian,Imeni Kirova: civilian event,Imeni Kirova: civilian event,VIINA 事件（2026-08-09）：地点 Imeni Kirova，主类型 civilian，信源 nv,VIINA 事件（2026-08-09）：地点 Imeni Kirova，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1381,2026-08-09,political,civilian,Kryvorizhzhya: civilian event,Kryvorizhzhya: civilian event,VIINA 事件（2026-08-09）：地点 Kryvorizhzhya，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Kryvorizhzhya，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-09-1382,2026-08-09,south-kherson,civilian,Kherson: civilian event,Kherson: civilian event,VIINA 事件（2026-08-09）：地点 Kherson，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-09）：地点 Kherson，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1383,2026-08-10,political,frontline,Sumy: frontline event,Sumy: frontline event,VIINA 事件（2026-08-10）：地点 Sumy，主类型 frontline，信源 liga,VIINA 事件（2026-08-10）：地点 Sumy，主类型 frontline，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:liga;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1384,2026-08-10,homeland-ua,frontline,Kyiv: frontline event,Kyiv: frontline event,VIINA 事件（2026-08-10）：地点 Kyiv，主类型 frontline，信源 liga,VIINA 事件（2026-08-10）：地点 Kyiv，主类型 frontline，信源 liga,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ua;media:liga;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1385,2026-08-10,political,civilian,Zaporizhzhya: civilian event,Zaporizhzhya: civilian event,VIINA 事件（2026-08-10）：地点 Zaporizhzhya，主类型 civilian，信源 nv,VIINA 事件（2026-08-10）：地点 Zaporizhzhya，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1386,2026-08-10,political,civilian,Sumy: civilian event,Sumy: civilian event,VIINA 事件（2026-08-10）：地点 Sumy，主类型 civilian，信源 nv,VIINA 事件（2026-08-10）：地点 Sumy，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1387,2026-08-10,black-sea,external,Kyslytsya: external event,Kyslytsya: external event,VIINA 事件（2026-08-10）：地点 Kyslytsya，主类型 external，信源 nv,VIINA 事件（2026-08-10）：地点 Kyslytsya，主类型 external，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv,pipeline,2026-08-12,v1
2026-08-10-1388,2026-08-10,south-crimea,civilian,Simferopol: civilian event,Simferopol: civilian event,VIINA 事件（2026-08-10）：地点 Simferopol，主类型 civilian，信源 nv,VIINA 事件（2026-08-10）：地点 Simferopol，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1389,2026-08-10,political,civilian,Sevastopol: civilian event,Sevastopol: civilian event,VIINA 事件（2026-08-10）：地点 Sevastopol，主类型 civilian，信源 nv,VIINA 事件（2026-08-10）：地点 Sevastopol，主类型 civilian，信源 nv,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:nv;viina_t:civilian;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1390,2026-08-10,black-sea,civilian,Bilka: civilian event,Bilka: civilian event,VIINA 事件（2026-08-10）：地点 Bilka，主类型 civilian，信源 pravdaua,VIINA 事件（2026-08-10）：地点 Bilka，主类型 civilian，信源 pravdaua,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;media:pravdaua;viina_t:civilian;viina_t:civilian;viina_t:frontline;viina_t:frontline,pipeline,2026-08-12,v1
2026-08-10-1391,2026-08-10,homeland-ua,frontline,Chornobyl: frontline event,Chornobyl: frontline event,VIINA 事件（2026-08-10）：地点 Chornobyl，主类型 frontline，信源 unian,VIINA 事件（2026-08-10）：地点 Chornobyl，主类型 frontline，信源 unian,third,,,VIINA,,,https://github.com/zhukovyuri/VIINA,B,3,no,,no,viina;actor:ru;actor:ua;media:unian;viina_t:frontline,pipeline,2026-08-12,v1
